Time,BatteryVoltage (mV),BatteryVoltage (V),BatteryCurrent (mA),BatteryCurrent (A),Temperature (C),RemainingCapacity (mAh),RemainingCapacity (Ah),FullCapacity (mAh),TimeToEmpty (min),TimeToEmpty (hrs),TimeToFull (min),TimeToFull (hrs),SOC (%),SOH (%)
17:45:23,20890,20.89,1343,1.343,36.450000000000045,4443,4.443,5113,65535,1092.25,41,0.6833333333333333,87,84
17:45:26,20890,20.89,1342,1.342,36.450000000000045,4444,4.444,5113,65535,1092.25,41,0.6833333333333333,87,84
17:45:28,20890,20.89,1342,1.342,36.450000000000045,4445,4.445,5114,65535,1092.25,41,0.6833333333333333,87,84
17:45:30,20890,20.89,1343,1.343,36.35000000000002,4445,4.445,5113,65535,1092.25,41,0.6833333333333333,87,84
17:45:32,20890,20.89,1342,1.342,36.35000000000002,4446,4.446,5113,65535,1092.25,41,0.6833333333333333,87,84
17:45:34,20895,20.895,1342,1.342,36.35000000000002,4447,4.447,5113,65535,1092.25,41,0.6833333333333333,87,84
17:45:36,20895,20.895,1342,1.342,36.35000000000002,4448,4.448,5114,65535,1092.25,41,0.6833333333333333,87,84
17:45:38,20895,20.895,1341,1.341,36.35000000000002,4448,4.448,5113,65535,1092.25,41,0.6833333333333333,87,84
17:45:40,20895,20.895,1342,1.342,36.35000000000002,4449,4.449,5113,65535,1092.25,41,0.6833333333333333,88,84
17:45:42,20895,20.895,1342,1.342,36.35000000000002,4450,4.45,5113,65535,1092.25,40,0.6666666666666666,88,84
17:45:44,20895,20.895,1342,1.342,36.35000000000002,4451,4.451,5114,65535,1092.25,40,0.6666666666666666,88,84
17:45:46,20895,20.895,1342,1.342,36.35000000000002,4451,4.451,5113,65535,1092.25,40,0.6666666666666666,88,84
17:45:48,20895,20.895,1342,1.342,36.35000000000002,4452,4.452,5113,65535,1092.25,40,0.6666666666666666,88,84
17:45:50,20895,20.895,1342,1.342,36.35000000000002,4453,4.453,5113,65535,1092.25,40,0.6666666666666666,88,84
17:45:52,20895,20.895,1342,1.342,36.35000000000002,4454,4.454,5114,65535,1092.25,40,0.6666666666666666,88,84
17:45:54,20895,20.895,1342,1.342,36.35000000000002,4454,4.454,5113,65535,1092.25,40,0.6666666666666666,88,84
17:45:56,20895,20.895,1342,1.342,36.35000000000002,4455,4.455,5113,65535,1092.25,40,0.6666666666666666,88,84
17:45:58,20895,20.895,1341,1.341,36.35000000000002,4456,4.456,5114,65535,1092.25,40,0.6666666666666666,88,84
17:46:00,20895,20.895,1343,1.343,36.35000000000002,4456,4.456,5113,65535,1092.25,40,0.6666666666666666,88,84
17:46:02,20900,20.9,1342,1.342,36.450000000000045,4457,4.457,5113,65535,1092.25,40,0.6666666666666666,88,84
17:46:04,20900,20.9,1342,1.342,36.450000000000045,4458,4.458,5113,65535,1092.25,40,0.6666666666666666,88,84
17:46:06,20900,20.9,1342,1.342,36.450000000000045,4459,4.459,5114,65535,1092.25,40,0.6666666666666666,88,84
17:46:08,20900,20.9,1342,1.342,36.450000000000045,4459,4.459,5113,65535,1092.25,40,0.6666666666666666,88,84
17:46:10,20900,20.9,1342,1.342,36.450000000000045,4460,4.46,5113,65535,1092.25,39,0.65,88,84
17:46:12,20900,20.9,1342,1.342,36.450000000000045,4461,4.461,5113,65535,1092.25,39,0.65,88,84
17:46:14,20900,20.9,1342,1.342,36.450000000000045,4462,4.462,5114,65535,1092.25,39,0.65,88,84
17:46:16,20900,20.9,1342,1.342,36.450000000000045,4462,4.462,5113,65535,1092.25,39,0.65,88,84
17:46:18,20900,20.9,1341,1.341,36.450000000000045,4463,4.463,5113,65535,1092.25,39,0.65,88,84
17:46:20,20900,20.9,1341,1.341,36.450000000000045,4464,4.464,5113,65535,1092.25,39,0.65,88,84
17:46:22,20900,20.9,1340,1.34,36.450000000000045,4465,4.465,5114,65535,1092.25,39,0.65,88,84
17:46:24,20905,20.905,1341,1.341,36.450000000000045,4465,4.465,5113,65535,1092.25,39,0.65,88,84
17:46:26,20905,20.905,1341,1.341,36.450000000000045,4466,4.466,5113,65535,1092.25,39,0.65,88,84
17:46:28,20905,20.905,1341,1.341,36.450000000000045,4467,4.467,5113,65535,1092.25,39,0.65,88,84
17:46:30,20905,20.905,1341,1.341,36.450000000000045,4468,4.468,5114,65535,1092.25,39,0.65,88,84
17:46:32,20905,20.905,1340,1.34,36.450000000000045,4468,4.468,5113,65535,1092.25,39,0.65,88,84
17:46:34,20905,20.905,1341,1.341,36.450000000000045,4469,4.469,5113,65535,1092.25,39,0.65,88,84
17:46:36,20905,20.905,1341,1.341,36.450000000000045,4470,4.47,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:38,20905,20.905,1341,1.341,36.450000000000045,4471,4.471,5114,65535,1092.25,38,0.6333333333333333,88,84
17:46:40,20905,20.905,1341,1.341,36.450000000000045,4471,4.471,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:42,20905,20.905,1340,1.34,36.450000000000045,4472,4.472,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:44,20905,20.905,1341,1.341,36.450000000000045,4473,4.473,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:46,20910,20.91,1342,1.342,36.450000000000045,4474,4.474,5114,65535,1092.25,38,0.6333333333333333,88,84
17:46:48,20905,20.905,1342,1.342,36.450000000000045,4474,4.474,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:50,20910,20.91,1342,1.342,36.450000000000045,4475,4.475,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:52,20910,20.91,1342,1.342,36.450000000000045,4476,4.476,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:54,20910,20.91,1342,1.342,36.450000000000045,4477,4.477,5114,65535,1092.25,38,0.6333333333333333,88,84
17:46:56,20910,20.91,1342,1.342,36.450000000000045,4477,4.477,5113,65535,1092.25,38,0.6333333333333333,88,84
17:46:58,20910,20.91,1342,1.342,36.450000000000045,4478,4.478,5113,65535,1092.25,38,0.6333333333333333,88,84
17:47:00,20910,20.91,1341,1.341,36.450000000000045,4479,4.479,5113,65535,1092.25,38,0.6333333333333333,88,84
17:47:02,20910,20.91,1341,1.341,36.450000000000045,4480,4.48,5114,65535,1092.25,37,0.6166666666666667,88,84
17:47:04,20910,20.91,1341,1.341,36.450000000000045,4480,4.48,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:06,20910,20.91,1341,1.341,36.450000000000045,4481,4.481,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:08,20910,20.91,1340,1.34,36.450000000000045,4482,4.482,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:10,20910,20.91,1341,1.341,36.450000000000045,4483,4.483,5114,65535,1092.25,37,0.6166666666666667,88,84
17:47:12,20910,20.91,1342,1.342,36.450000000000045,4483,4.483,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:14,20915,20.915,1341,1.341,36.450000000000045,4484,4.484,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:16,20915,20.915,1341,1.341,36.450000000000045,4485,4.485,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:18,20915,20.915,1341,1.341,36.450000000000045,4486,4.486,5114,65535,1092.25,37,0.6166666666666667,88,84
17:47:20,20915,20.915,1341,1.341,36.450000000000045,4486,4.486,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:22,20915,20.915,1341,1.341,36.450000000000045,4487,4.487,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:24,20915,20.915,1341,1.341,36.450000000000045,4488,4.488,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:26,20915,20.915,1341,1.341,36.450000000000045,4489,4.489,5114,65535,1092.25,37,0.6166666666666667,88,84
17:47:28,20915,20.915,1341,1.341,36.450000000000045,4489,4.489,5113,65535,1092.25,37,0.6166666666666667,88,84
17:47:30,20915,20.915,1341,1.341,36.450000000000045,4490,4.49,5113,65535,1092.25,36,0.6,88,84
17:47:32,20915,20.915,1341,1.341,36.450000000000045,4491,4.491,5113,65535,1092.25,36,0.6,88,84
17:47:34,20915,20.915,1340,1.34,36.450000000000045,4492,4.492,5114,65535,1092.25,36,0.6,88,84
17:47:36,20915,20.915,1341,1.341,36.450000000000045,4492,4.492,5113,65535,1092.25,36,0.6,88,84
17:47:38,20915,20.915,1340,1.34,36.35000000000002,4493,4.493,5113,65535,1092.25,36,0.6,88,84
17:47:40,20915,20.915,1340,1.34,36.35000000000002,4494,4.494,5114,65535,1092.25,36,0.6,88,84
17:47:42,20915,20.915,1341,1.341,36.450000000000045,4494,4.494,5113,65535,1092.25,36,0.6,88,84
17:47:44,20915,20.915,1340,1.34,36.450000000000045,4495,4.495,5113,65535,1092.25,36,0.6,88,84
17:47:46,20920,20.92,1340,1.34,36.450000000000045,4496,4.496,5113,65535,1092.25,36,0.6,88,84
17:47:48,20920,20.92,1340,1.34,36.450000000000045,4497,4.497,5114,65535,1092.25,36,0.6,88,84
17:47:50,20920,20.92,1340,1.34,36.450000000000045,4497,4.497,5113,65535,1092.25,36,0.6,88,84
17:47:52,20920,20.92,1340,1.34,36.450000000000045,4498,4.498,5113,65535,1092.25,36,0.6,88,84
17:47:54,20920,20.92,1340,1.34,36.450000000000045,4499,4.499,5113,65535,1092.25,36,0.6,88,84
17:47:56,20920,20.92,1341,1.341,36.450000000000045,4500,4.5,5114,65535,1092.25,35,0.5833333333333334,88,84
17:47:58,20920,20.92,1340,1.34,36.450000000000045,4500,4.5,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:00,20920,20.92,1340,1.34,36.450000000000045,4501,4.501,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:03,20920,20.92,1340,1.34,36.450000000000045,4502,4.502,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:05,20920,20.92,1341,1.341,36.450000000000045,4503,4.503,5114,65535,1092.25,35,0.5833333333333334,89,84
17:48:07,20920,20.92,1341,1.341,36.450000000000045,4503,4.503,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:09,20920,20.92,1340,1.34,36.450000000000045,4504,4.504,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:11,20920,20.92,1340,1.34,36.450000000000045,4505,4.505,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:13,20925,20.925,1341,1.341,36.450000000000045,4506,4.506,5114,65535,1092.25,35,0.5833333333333334,89,84
17:48:15,20920,20.92,1341,1.341,36.450000000000045,4506,4.506,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:17,20925,20.925,1341,1.341,36.450000000000045,4507,4.507,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:19,20925,20.925,1340,1.34,36.450000000000045,4508,4.508,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:21,20925,20.925,1340,1.34,36.450000000000045,4509,4.509,5114,65535,1092.25,35,0.5833333333333334,89,84
17:48:23,20925,20.925,1340,1.34,36.450000000000045,4509,4.509,5113,65535,1092.25,35,0.5833333333333334,89,84
17:48:25,20925,20.925,1340,1.34,36.450000000000045,4510,4.51,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:27,20925,20.925,1340,1.34,36.450000000000045,4511,4.511,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:29,20925,20.925,1340,1.34,36.450000000000045,4512,4.512,5114,65535,1092.25,34,0.5666666666666667,89,84
17:48:31,20925,20.925,1339,1.339,36.450000000000045,4512,4.512,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:33,20925,20.925,1340,1.34,36.450000000000045,4513,4.513,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:35,20925,20.925,1339,1.339,36.450000000000045,4514,4.514,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:37,20925,20.925,1340,1.34,36.450000000000045,4515,4.515,5114,65535,1092.25,34,0.5666666666666667,89,84
17:48:39,20930,20.93,1340,1.34,36.450000000000045,4515,4.515,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:41,20930,20.93,1340,1.34,36.450000000000045,4516,4.516,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:43,20930,20.93,1340,1.34,36.55000000000007,4517,4.517,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:45,20930,20.93,1340,1.34,36.450000000000045,4518,4.518,5114,65535,1092.25,34,0.5666666666666667,89,84
17:48:47,20930,20.93,1341,1.341,36.55000000000007,4518,4.518,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:49,20930,20.93,1340,1.34,36.55000000000007,4519,4.519,5113,65535,1092.25,34,0.5666666666666667,89,84
17:48:51,20930,20.93,1339,1.339,36.55000000000007,4520,4.52,5113,65535,1092.25,33,0.55,89,84
17:48:53,20930,20.93,1340,1.34,36.55000000000007,4521,4.521,5114,65535,1092.25,33,0.55,89,84
17:48:55,20930,20.93,1339,1.339,36.55000000000007,4521,4.521,5113,65535,1092.25,33,0.55,89,84
17:48:57,20930,20.93,1339,1.339,36.55000000000007,4522,4.522,5113,65535,1092.25,33,0.55,89,84
17:48:59,20930,20.93,1339,1.339,36.55000000000007,4523,4.523,5113,65535,1092.25,33,0.55,89,84
17:49:01,20930,20.93,1339,1.339,36.55000000000007,4524,4.524,5114,65535,1092.25,33,0.55,89,84
17:49:03,20930,20.93,1339,1.339,36.55000000000007,4524,4.524,5113,65535,1092.25,33,0.55,89,84
17:49:05,20930,20.93,1339,1.339,36.450000000000045,4525,4.525,5113,65535,1092.25,33,0.55,89,84
17:49:07,20930,20.93,1339,1.339,36.55000000000007,4526,4.526,5113,65535,1092.25,33,0.55,89,84
17:49:09,20930,20.93,1339,1.339,36.450000000000045,4526,4.526,5113,65535,1092.25,33,0.55,89,84
17:49:11,20930,20.93,1339,1.339,36.450000000000045,4527,4.527,5113,65535,1092.25,33,0.55,89,84
17:49:13,20935,20.935,1339,1.339,36.450000000000045,4528,4.528,5113,65535,1092.25,33,0.55,89,84
17:49:15,20935,20.935,1339,1.339,36.450000000000045,4529,4.529,5114,65535,1092.25,33,0.55,89,84
17:49:17,20935,20.935,1339,1.339,36.450000000000045,4529,4.529,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:19,20935,20.935,1339,1.339,36.450000000000045,4531,4.531,5114,65535,1092.25,32,0.5333333333333333,89,84
17:49:21,20935,20.935,1339,1.339,36.450000000000045,4531,4.531,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:23,20935,20.935,1340,1.34,36.55000000000007,4532,4.532,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:25,20935,20.935,1339,1.339,36.450000000000045,4533,4.533,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:27,20935,20.935,1338,1.338,36.55000000000007,4534,4.534,5114,65535,1092.25,32,0.5333333333333333,89,84
17:49:29,20935,20.935,1339,1.339,36.55000000000007,4534,4.534,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:31,20935,20.935,1339,1.339,36.450000000000045,4535,4.535,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:33,20940,20.94,1339,1.339,36.55000000000007,4536,4.536,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:35,20935,20.935,1339,1.339,36.450000000000045,4537,4.537,5114,65535,1092.25,32,0.5333333333333333,89,84
17:49:37,20935,20.935,1338,1.338,36.450000000000045,4537,4.537,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:39,20940,20.94,1338,1.338,36.450000000000045,4538,4.538,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:41,20940,20.94,1338,1.338,36.450000000000045,4539,4.539,5113,65535,1092.25,32,0.5333333333333333,89,84
17:49:43,20940,20.94,1339,1.339,36.450000000000045,4540,4.54,5114,65535,1092.25,31,0.5166666666666667,89,84
17:49:45,20940,20.94,1338,1.338,36.450000000000045,4540,4.54,5113,65535,1092.25,31,0.5166666666666667,89,84
17:49:47,20940,20.94,1339,1.339,36.450000000000045,4541,4.541,5113,65535,1092.25,31,0.5166666666666667,89,84
17:49:49,20940,20.94,1337,1.337,36.450000000000045,4542,4.542,5113,65535,1092.25,31,0.5166666666666667,89,84
17:49:51,20940,20.94,1337,1.337,36.450000000000045,4542,4.542,5113,65535,1092.25,31,0.5166666666666667,89,84
17:49:53,20940,20.94,1338,1.338,36.450000000000045,4543,4.543,5113,65535,1092.25,31,0.5166666666666667,89,84
17:49:55,20940,20.94,1338,1.338,36.450000000000045,4544,4.544,5113,65535,1092.25,31,0.5166666666666667,89,84
17:49:57,20940,20.94,1338,1.338,36.450000000000045,4545,4.545,5114,65535,1092.25,31,0.5166666666666667,89,84
17:49:59,20940,20.94,1338,1.338,36.35000000000002,4545,4.545,5113,65535,1092.25,31,0.5166666666666667,89,84
17:50:01,20945,20.945,1338,1.338,36.35000000000002,4546,4.546,5113,65535,1092.25,31,0.5166666666666667,89,84
17:50:03,20945,20.945,1337,1.337,36.35000000000002,4547,4.547,5113,65535,1092.25,31,0.5166666666666667,89,84
17:50:05,20945,20.945,1338,1.338,36.35000000000002,4548,4.548,5114,65535,1092.25,31,0.5166666666666667,89,84
17:50:07,20945,20.945,1338,1.338,36.35000000000002,4548,4.548,5113,65535,1092.25,31,0.5166666666666667,89,84
17:50:09,20945,20.945,1338,1.338,36.35000000000002,4549,4.549,5113,65535,1092.25,31,0.5166666666666667,89,84
17:50:11,20945,20.945,1339,1.339,36.35000000000002,4550,4.55,5113,65535,1092.25,30,0.5,89,84
17:50:13,20945,20.945,1338,1.338,36.35000000000002,4551,4.551,5114,65535,1092.25,30,0.5,89,84
17:50:15,20945,20.945,1338,1.338,36.35000000000002,4551,4.551,5113,65535,1092.25,30,0.5,90,84
17:50:17,20945,20.945,1337,1.337,36.35000000000002,4552,4.552,5113,65535,1092.25,30,0.5,90,84
17:50:19,20945,20.945,1337,1.337,36.35000000000002,4553,4.553,5113,65535,1092.25,30,0.5,90,84
17:50:21,20945,20.945,1338,1.338,36.35000000000002,4554,4.554,5114,65535,1092.25,30,0.5,90,84
17:50:23,20945,20.945,1337,1.337,36.35000000000002,4554,4.554,5113,65535,1092.25,30,0.5,90,84
17:50:25,20945,20.945,1338,1.338,36.35000000000002,4555,4.555,5113,65535,1092.25,30,0.5,90,84
17:50:27,20945,20.945,1338,1.338,36.35000000000002,4556,4.556,5113,65535,1092.25,30,0.5,90,84
17:50:29,20945,20.945,1339,1.339,36.35000000000002,4557,4.557,5114,65535,1092.25,30,0.5,90,84
17:50:31,20945,20.945,1339,1.339,36.35000000000002,4557,4.557,5113,65535,1092.25,30,0.5,90,84
17:50:33,20945,20.945,1338,1.338,36.35000000000002,4558,4.558,5113,65535,1092.25,30,0.5,90,84
17:50:35,20945,20.945,1338,1.338,36.35000000000002,4559,4.559,5113,65535,1092.25,30,0.5,90,84
17:50:37,20945,20.945,1339,1.339,36.35000000000002,4560,4.56,5114,65535,1092.25,29,0.48333333333333334,90,84
17:50:39,20945,20.945,1339,1.339,36.35000000000002,4560,4.56,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:42,20945,20.945,1339,1.339,36.35000000000002,4561,4.561,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:44,20945,20.945,1338,1.338,36.35000000000002,4562,4.562,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:46,20945,20.945,1339,1.339,36.35000000000002,4563,4.563,5114,65535,1092.25,29,0.48333333333333334,90,84
17:50:48,20945,20.945,1339,1.339,36.450000000000045,4563,4.563,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:50,20945,20.945,1339,1.339,36.450000000000045,4564,4.564,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:52,20945,20.945,1339,1.339,36.450000000000045,4565,4.565,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:54,20945,20.945,1338,1.338,36.450000000000045,4566,4.566,5114,65535,1092.25,29,0.48333333333333334,90,84
17:50:56,20945,20.945,1338,1.338,36.450000000000045,4566,4.566,5113,65535,1092.25,29,0.48333333333333334,90,84
17:50:58,20945,20.945,1338,1.338,36.450000000000045,4567,4.567,5113,65535,1092.25,29,0.48333333333333334,90,84
17:51:00,20945,20.945,1338,1.338,36.450000000000045,4568,4.568,5113,65535,1092.25,29,0.48333333333333334,90,84
17:51:02,20950,20.95,1339,1.339,36.450000000000045,4569,4.569,5114,65535,1092.25,29,0.48333333333333334,90,84
17:51:04,20945,20.945,1339,1.339,36.450000000000045,4569,4.569,5113,65535,1092.25,29,0.48333333333333334,90,84
17:51:06,20950,20.95,1338,1.338,36.450000000000045,4570,4.57,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:08,20950,20.95,1339,1.339,36.450000000000045,4571,4.571,5114,65535,1092.25,28,0.4666666666666667,90,84
17:51:10,20950,20.95,1339,1.339,36.450000000000045,4571,4.571,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:12,20950,20.95,1338,1.338,36.55000000000007,4572,4.572,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:14,20950,20.95,1337,1.337,36.450000000000045,4573,4.573,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:16,20950,20.95,1337,1.337,36.55000000000007,4574,4.574,5114,65535,1092.25,28,0.4666666666666667,90,84
17:51:18,20950,20.95,1338,1.338,36.55000000000007,4574,4.574,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:20,20950,20.95,1338,1.338,36.450000000000045,4575,4.575,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:22,20950,20.95,1338,1.338,36.450000000000045,4576,4.576,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:24,20950,20.95,1338,1.338,36.55000000000007,4577,4.577,5114,65535,1092.25,28,0.4666666666666667,90,84
17:51:26,20955,20.955,1338,1.338,36.450000000000045,4577,4.577,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:28,20955,20.955,1339,1.339,36.55000000000007,4578,4.578,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:30,20950,20.95,1338,1.338,36.55000000000007,4579,4.579,5113,65535,1092.25,28,0.4666666666666667,90,84
17:51:32,20955,20.955,1338,1.338,36.55000000000007,4580,4.58,5114,65535,1092.25,27,0.45,90,84
17:51:34,20950,20.95,1338,1.338,36.55000000000007,4580,4.58,5113,65535,1092.25,27,0.45,90,84
17:51:36,20955,20.955,1338,1.338,36.55000000000007,4581,4.581,5113,65535,1092.25,27,0.45,90,84
17:51:38,20955,20.955,1338,1.338,36.55000000000007,4582,4.582,5113,65535,1092.25,27,0.45,90,84
17:51:40,20955,20.955,1338,1.338,36.55000000000007,4583,4.583,5114,65535,1092.25,27,0.45,90,84
17:51:42,20955,20.955,1338,1.338,36.55000000000007,4583,4.583,5113,65535,1092.25,27,0.45,90,84
17:51:44,20955,20.955,1337,1.337,36.55000000000007,4584,4.584,5113,65535,1092.25,27,0.45,90,84
17:51:46,20955,20.955,1339,1.339,36.55000000000007,4585,4.585,5113,65535,1092.25,27,0.45,90,84
17:51:48,20955,20.955,1339,1.339,36.55000000000007,4586,4.586,5114,65535,1092.25,27,0.45,90,84
17:51:50,20955,20.955,1338,1.338,36.55000000000007,4586,4.586,5113,65535,1092.25,27,0.45,90,84
17:51:52,20955,20.955,1339,1.339,36.55000000000007,4587,4.587,5113,65535,1092.25,27,0.45,90,84
17:51:54,20955,20.955,1339,1.339,36.55000000000007,4588,4.588,5113,65535,1092.25,27,0.45,90,84
17:51:56,20955,20.955,1338,1.338,36.55000000000007,4589,4.589,5114,65535,1092.25,27,0.45,90,84
17:51:58,20955,20.955,1338,1.338,36.55000000000007,4589,4.589,5113,65535,1092.25,27,0.45,90,84
17:52:00,20955,20.955,1337,1.337,36.55000000000007,4590,4.59,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:02,20955,20.955,1339,1.339,36.55000000000007,4591,4.591,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:04,20955,20.955,1338,1.338,36.55000000000007,4592,4.592,5114,65535,1092.25,26,0.43333333333333335,90,84
17:52:06,20955,20.955,1338,1.338,36.55000000000007,4592,4.592,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:08,20960,20.96,1338,1.338,36.55000000000007,4593,4.593,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:10,20960,20.96,1338,1.338,36.55000000000007,4594,4.594,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:12,20960,20.96,1337,1.337,36.55000000000007,4595,4.595,5114,65535,1092.25,26,0.43333333333333335,90,84
17:52:14,20960,20.96,1338,1.338,36.55000000000007,4595,4.595,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:16,20960,20.96,1338,1.338,36.55000000000007,4596,4.596,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:18,20960,20.96,1338,1.338,36.55000000000007,4597,4.597,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:20,20960,20.96,1337,1.337,36.55000000000007,4598,4.598,5114,65535,1092.25,26,0.43333333333333335,90,84
17:52:22,20960,20.96,1337,1.337,36.55000000000007,4598,4.598,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:24,20960,20.96,1337,1.337,36.55000000000007,4599,4.599,5113,65535,1092.25,26,0.43333333333333335,90,84
17:52:26,20960,20.96,1337,1.337,36.55000000000007,4600,4.6,5114,65535,1092.25,25,0.4166666666666667,90,84
17:52:28,20960,20.96,1338,1.338,36.55000000000007,4600,4.6,5113,65535,1092.25,25,0.4166666666666667,90,84
17:52:30,20960,20.96,1337,1.337,36.55000000000007,4601,4.601,5113,65535,1092.25,25,0.4166666666666667,90,84
17:52:32,20960,20.96,1337,1.337,36.55000000000007,4602,4.602,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:34,20965,20.965,1337,1.337,36.55000000000007,4603,4.603,5114,65535,1092.25,25,0.4166666666666667,91,84
17:52:36,20965,20.965,1337,1.337,36.55000000000007,4603,4.603,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:38,20965,20.965,1337,1.337,36.55000000000007,4604,4.604,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:40,20965,20.965,1337,1.337,36.55000000000007,4605,4.605,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:42,20965,20.965,1337,1.337,36.55000000000007,4606,4.606,5114,65535,1092.25,25,0.4166666666666667,91,84
17:52:44,20965,20.965,1337,1.337,36.55000000000007,4606,4.606,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:46,20965,20.965,1337,1.337,36.55000000000007,4607,4.607,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:48,20965,20.965,1337,1.337,36.55000000000007,4608,4.608,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:50,20965,20.965,1337,1.337,36.55000000000007,4609,4.609,5114,65535,1092.25,25,0.4166666666666667,91,84
17:52:52,20965,20.965,1337,1.337,36.55000000000007,4609,4.609,5113,65535,1092.25,25,0.4166666666666667,91,84
17:52:54,20965,20.965,1337,1.337,36.55000000000007,4610,4.61,5113,65535,1092.25,24,0.4,91,84
17:52:56,20965,20.965,1336,1.336,36.55000000000007,4611,4.611,5113,65535,1092.25,24,0.4,91,84
17:52:58,20965,20.965,1337,1.337,36.55000000000007,4612,4.612,5114,65535,1092.25,24,0.4,91,84
17:53:00,20965,20.965,1337,1.337,36.55000000000007,4612,4.612,5113,65535,1092.25,24,0.4,91,84
17:53:02,20965,20.965,1337,1.337,36.55000000000007,4613,4.613,5113,65535,1092.25,24,0.4,91,84
17:53:04,20970,20.97,1336,1.336,36.55000000000007,4614,4.614,5113,65535,1092.25,24,0.4,91,84
17:53:06,20965,20.965,1337,1.337,36.55000000000007,4615,4.615,5114,65535,1092.25,24,0.4,91,84
17:53:08,20970,20.97,1337,1.337,36.55000000000007,4615,4.615,5113,65535,1092.25,24,0.4,91,84
17:53:10,20970,20.97,1337,1.337,36.55000000000007,4616,4.616,5113,65535,1092.25,24,0.4,91,84
